,Product_Form,Cu,Ni,Mn,P,Temperature_Celsius,AUC8e+22,AUC1.4571428571428572e+23,AUC2.1142857142857144e+23,AUC2.7714285714285714e+23,AUC3.428571428571429e+23,AUC4.0857142857142864e+23,AUC4.7428571428571424e+23,AUC5.4e+23,AUC6.057142857142857e+23,AUC6.714285714285714e+23,AUC7.371428571428572e+23,AUC8.028571428571429e+23,AUC8.685714285714285e+23,AUC9.342857142857142e+23,AUC1e+24
509,W,0.08,0.59,1.48,0.014,277.77777777777777,15.788662573917563,37.67460467634951,63.65946389443409,93.080723696709,125.55437387365447,160.80999966101737,198.64438546825554,238.89531114464822,281.4321285253254,326.1449007746939,372.93523324437064,421.7272487149758,472.44017871335274,525.0175203459642,579.3997384861785
510,W,0.37,0.7,1.53,0.013,290.55555555555554,60.3669412911308,131.46000278770995,206.09198000456615,283.47097814744575,363.2933319437493,445.3401621790844,529.4523269469614,615.49346753897,703.3666966546584,792.9881605624619,884.2547665045985,977.1456019719925,1071.541837925911,1167.447425624987,1264.802526167598
511,W,0.36,0.78,1.418,0.013,272.22222222222223,87.46034455178963,190.3028955261148,298.1204343185276,409.7875014125548,524.8787550637587,643.087306848644,764.1903422313326,887.996374420067,1014.3700839099363,1143.1942043281335,1274.3228004575963,1407.728951699814,1543.2428808926838,1680.8730728793278,1820.534937636907
512,W,0.37,0.7,1.53,0.013,283.3333333333333,68.69457291552725,149.59653605820242,234.5271510238676,322.5850596868284,413.4245580852941,506.79646899180966,602.5196183215822,700.4387751594628,800.4436354118333,902.4387349449329,1006.3067246248623,1112.0237728455586,1219.454633933803,1328.6037762673532,1439.4030848319428
513,W,0.0756,0.9400000000000001,1.3359999999999999,0.0094,278.3333333333333,16.388992001571406,39.16521268683027,66.25222283162393,96.95427581058273,130.86738326075067,167.70708535492392,207.2595870168223,249.35426588598426,293.85364715002527,340.64206027557594,389.6161083707027,440.69578621868067,493.79637711753406,548.8582140651355,605.8187235315487
514,W,0.0756,0.9400000000000001,1.3359999999999999,0.0094,274.0,17.762902297898307,42.449138084510835,71.80817395999023,105.0858473237274,141.84424232497656,181.77501007543435,224.64640061995263,270.2734629170083,318.5071765039352,369.2221565216326,422.3063239663916,477.67295266768843,535.2302141235153,594.9134279184851,656.6547661685923
515,W,0.41,0.1,1.65,0.021,291.1111111111111,33.430387275157834,74.61014448110407,119.49391554541062,167.39285066058704,217.9713683630202,270.9910892782479,326.27506385683733,383.67821732298114,443.08901275857187,504.4126412974235,567.5527496345006,632.4590573862902,699.0384470790309,767.2614822281017,837.0709038684836
516,W,0.088,0.084,1.82,0.017,289.44444444444446,11.40950101415002,27.928891777188564,48.088726183467514,71.31288680291803,97.25875693979803,125.68535251224276,156.41127611068927,189.29224548229496,224.2113360900849,261.0702891949125,299.7827301546906,340.27877512723165,382.48943489889683,426.36157795078594,471.8428000782191
517,W,0.35,0.73,1.75,0.013,273.88888888888886,83.32161786944518,181.5844212947758,284.8633390204892,392.0464824656409,502.70209338593656,616.5192285632046,733.271534853576,852.7655577537738,974.8632038992863,1099.445086633418,1226.3659514905787,1355.5940159167433,1486.963206489773,1620.4765923780838,1756.0497620164533
518,W,0.088,0.084,1.82,0.017,288.8888888888889,11.522874269775823,28.206461772683497,48.56671317469277,72.0217796988314,98.22563573015643,126.93489949294789,157.96636873053308,191.17432565576004,226.44068235263367,263.66620243159934,302.7636519301874,343.66245156550764,386.2929258739611,430.6014145464697,476.5349920136776
519,W,0.35,0.67,1.58,0.015,290.55555555555554,59.03772038155414,128.7504785895713,202.1026575424727,278.2941931661635,357.0109803750576,438.0269735577172,521.1774489968781,606.3219345302998,693.3597550284973,782.2039548186689,872.7496947438036,964.9725639219428,1058.7535559060634,1154.0932998289643,1250.9308068638957
520,W,0.35,0.6,1.57,0.013,291.1111111111111,56.77465001311912,123.7866556057615,194.2711192668708,267.46258538051615,343.06162448223137,420.85270010859847,500.67880085774743,582.4059341372155,665.9381950314744,751.1927224863184,838.0693140932823,926.5451038368626,1016.5060769872025,1107.953336337595,1200.8286105910106
521,W,0.088,0.084,1.82,0.017,287.77777777777777,11.753644600720557,28.77145465982747,49.53965603993497,73.46473365524754,100.19372293050638,129.47836151056447,161.13177331657118,195.00531848770112,230.97854101343722,268.95021446634075,308.8313557131041,350.54996987619023,394.0349846140991,439.23166324451273,486.0860189453569
522,W,0.086,0.11,1.37,0.02,289.44444444444446,11.063356584804515,27.005932017103238,46.40558564870114,68.71414320256025,93.60638157722096,120.8535261653839,150.28339611807675,181.75899461948833,215.16936431137015,250.421249748154,287.43253817951864,326.13708383111265,366.4691323249264,408.3784862002003,451.8153395381883
523,W,0.072,0.76,1.7,0.012,278.3333333333333,14.368455804200362,34.79005084613423,59.42801031522213,87.60964512930269,118.93882480341829,153.1368016748101,189.99388385186762,229.34305485097158,271.04928546734806,314.9990455289598,361.09184793702656,409.2478543704865,459.38594923879947,511.4458976731223,565.3667967503363
524,W,0.194,1.067,1.281,0.009,279.44444444444446,59.71416073587675,131.91538444707626,209.42657238279176,291.204740368868,376.7758419276282,465.8018241614386,558.0331317771268,653.2627228950835,751.3347152953164,852.1159846152967,955.4638254228869,1061.3174074985727,1169.5308557335097,1280.07527357078,1392.8664478174892
525,W,0.34,0.66,1.17,0.024,285.55555555555554,61.85213427233308,135.0629384945212,212.25510285646706,292.5662500541825,375.65113338256646,461.2616161829395,549.2165446455905,639.3620323932216,731.5870151474596,825.7957205413895,921.8745199559364,1019.7941015137018,1119.427148008205,1220.771264491155,1323.7602252828058
526,W,0.22,0.63,1.705,0.014,292.22222222222223,43.34310089931027,95.35219375152845,150.83215709235867,209.08095932788063,269.7913105551359,332.7435875623744,397.77617236177946,464.7540727029582,533.5768634610149,604.158548052146,676.4041734423068,750.2780914920436,825.6804221180926,902.5971411833016,980.9724242687545
527,W,0.29,0.56,1.63,0.017,292.22222222222223,53.69667256955686,117.39960448940758,184.69898161065487,254.82603714967595,327.46760467890823,402.39885796111975,479.45539773215256,558.4980430548939,639.4257265451811,722.1514200123491,806.5733248732513,892.6628869459918,980.3073834614272,1069.502196089191,1160.1878945882625
528,W,0.23,1.2,1.23,0.012,278.3333333333333,79.20392154552822,175.4493715089539,279.19950817198276,389.00468532349,504.1918258653925,624.281531587435,748.9192889000462,877.8120702133649,1010.7377963765186,1147.5070909423048,1287.9202803599985,1431.8864379775932,1579.2048488954294,1729.8288151989168,1883.6402538200268
529,W,0.23,1.2,1.23,0.012,277.22222222222223,80.8445700138923,179.08412996587003,284.9842732314965,397.06526174684956,514.6400336378445,637.2192305839757,764.440972971003,896.006145708497,1031.68805475237,1171.2933885878995,1314.6183276128786,1461.5700518752244,1611.9436818867828,1765.6915443932337,1922.6931042030126
530,W,0.23,1.2,1.23,0.012,274.44444444444446,85.1253370338984,188.56795609955137,300.0779642283023,418.0971019709217,541.9018144995126,670.9767528624377,804.9408159569982,943.4790035778777,1086.3525791596996,1233.3579626887547,1384.2805157831049,1539.0224775854952,1697.3681017459915,1859.2671694084609,2024.5927467455776
531,W,0.29,0.6,1.44,0.014,286.1111111111111,61.6140263338083,134.32507899207945,210.79209820048905,290.18617289205497,372.1835484236484,456.5511545742007,543.1192319608697,631.7428643255787,722.3183860649059,814.7562192376628,908.9479012285285,1004.8688938150937,1102.3956592287827,1201.5296205050756,1302.207711960003
532,W,0.23,0.75,1.36,0.014,275.0,65.37466105872109,143.14767187176307,225.5074293355863,311.4881042701099,400.6884441601932,492.8207453609234,587.6742558017409,685.0712243475806,784.8816960981985,886.9939434976887,991.2793434426633,1097.6985136128344,1206.110957008134,1316.5072769972296,1428.8122399482497
533,W,0.23,0.75,1.36,0.014,273.88888888888886,66.74419705353336,146.1467725551429,230.2324672268882,318.0151778566898,409.0852187591129,503.1488400573231,599.9908601356304,699.4297927939006,801.332951257486,905.586259493145,1012.0583934612425,1120.7091395052425,1231.3950528921418,1344.1065349799728,1458.7667721290609
534,W,0.23,0.64,1.47,0.011,283.8888888888889,53.4092574212566,116.91695779264991,184.14234578644508,254.30060758934243,327.0667680159223,402.2077666575626,479.55293002289795,558.9582191375629,640.3184453051157,723.543149907418,808.5279167750738,895.2412274123417,983.5687625143089,1073.5033811699523,1164.9840283450555
535,W,0.23,0.64,1.47,0.011,281.6666666666667,55.6064729694509,121.72730588418655,191.7192269704888,264.76507008984674,340.5264468919737,418.7606782936299,499.2900461181207,581.964567483238,666.6747111201922,753.3262843184173,841.8105650040467,932.0947278784435,1024.0597434611727,1117.6981687699997,1212.9464306834345
536,W,0.301,0.6,1.563,0.013,276.6666666666667,73.70373060871164,160.69595145191772,252.19465801246992,347.2063505085219,445.3424490146546,546.3232417757732,649.9449705121675,756.0337441521527,864.4651069818525,975.1315289873143,1087.9029606863312,1202.7497487277253,1319.5239032168565,1438.2268809958805,1558.783054650778
537,W,0.23,0.64,1.47,0.011,280.55555555555554,56.745122899628726,124.22015123415629,195.64577063218636,270.1880481922319,347.5016438638393,427.3388934624685,509.5184277276646,593.8871832205376,680.3333780133038,768.7608841037098,859.0587478362118,951.1934665393192,1045.0435696961674,1140.6014576563343,1237.8022522676163
538,W,0.23,0.62,1.575,0.019,289.44444444444446,46.73787021797993,102.86044268805888,162.7642579556808,225.68677074158657,291.292925669773,359.3433101846124,429.66168620551775,502.1009521290964,576.5515388302799,652.9196458577975,731.1020160134934,811.0593543676033,892.6833547069446,975.9581960163548,1060.8231487937583
539,W,0.301,0.6,1.563,0.013,280.0,69.31601905949148,151.12864336637773,237.1787051862393,326.53195990562193,418.8230342752797,513.7889199429973,611.2380278867053,711.0068497521003,812.9783644187877,917.0514646555457,1023.1038603683406,1131.107680589361,1240.923757565653,1352.5534753585355,1465.9257194239233
540,W,0.301,0.6,1.563,0.013,282.22222222222223,66.56229695259044,145.1242396409208,227.75479106674322,313.5568914199933,402.17972948094274,493.3707782164689,586.946084714832,682.748655783577,780.666135396351,880.601446544058,982.4371683399837,1086.1465478713658,1191.5959537502238,1298.7867238978174,1407.6505756883496
541,W,0.23,0.62,1.575,0.019,286.1111111111111,49.60263181047429,109.16590920499691,172.74288725090037,239.52418209651637,309.15413522484175,381.3786131556974,456.0105403207808,532.8937711395712,611.9119976509581,692.9656508557706,775.9451289651846,860.8087131989281,947.4414480017689,1035.826530120158,1125.8994981489275
542,W,0.307,1.045,1.161,0.009,279.44444444444446,88.5149090701574,192.68905061393974,301.9864215763336,415.25532670639,532.0568246017434,652.0743979746734,775.078051538915,900.8704699104677,1029.3117731870539,1160.2808334835754,1293.6279693412448,1429.3239774221713,1567.1956515199422,1707.2499786148337,1849.4001282342267
543,W,0.23,0.62,1.575,0.019,285.55555555555554,50.10005727611917,110.26076874079097,174.47554790022684,241.92687746889806,312.25552109952804,385.2047889612687,460.5857235044491,538.2406086293295,618.0519661377116,699.9192252920801,783.7316825645265,869.4471982182471,956.9496620706445,1046.2221002435415,1137.1994032838975
544,W,0.23,0.62,1.575,0.019,282.77777777777777,52.677539764184274,115.93396182965353,183.45363758516652,254.3769025496538,328.3259795725277,405.0309314916218,484.29304806580603,565.9464745922093,649.8676685120694,735.9508679277681,824.0796600783717,914.2097235738867,1006.2189650756254,1100.0895262575825,1195.7529394594706
545,W,0.22,1.11,1.14,0.015,285.0,62.184226491519865,137.43318979327634,218.27070894365417,303.6021976678156,392.9283427948463,485.89314824846633,582.2337342740968,681.7321439094297,784.2240907602641,889.569309064748,997.6178635417576,1108.305099890482,1221.4781859046525,1337.1059609665065,1455.0999132461013
546,W,0.29,0.56,1.63,0.017,291.6666666666667,54.22442114120349,118.55355484587132,186.51458529689617,257.3311750213396,330.68706965883,406.3552262862554,484.16962454812835,563.9897114237809,645.7134227377493,729.2528720596515,814.505257944128,901.4417432508636,989.9484956979665,1080.0208496699292,1171.5987893806432
547,W,0.23,1.2,1.23,0.012,278.8888888888889,78.39838588758174,173.66475892891106,276.3592789122498,385.04707383279026,499.06193260505125,617.9293470718975,741.2984200907579,868.8791128178063,1000.451611840627,1135.8284726835818,1274.812057375042,1417.3123687734574,1563.1307366824221,1712.2209420054571,1864.4661055873014
548,W,0.24,0.52,1.3,0.009,284.44444444444446,52.12631196438872,113.87883527291822,179.0383599352109,246.87069462972596,317.0799196237326,389.45344426416546,463.8359681378832,540.0957412742966,618.1374483856912,697.8789433458094,779.2233014834429,862.1446733129568,946.5349521131106,1032.3911824554614,1119.6568374634408
549,W,0.254,0.726,1.285,0.015,282.77777777777777,62.22464710205539,135.83603856413345,213.41388672546813,294.09620036071686,377.5393854809486,463.49642286384864,551.787047616686,642.2579972096636,734.7988287640934,829.3142714093158,925.6908874047515,1023.9000510185484,1123.8142870852796,1225.4318912050967,1328.686776547351
550,W,0.27,0.58,1.49,0.016,291.1111111111111,53.2440329727073,116.37544859646292,183.03970849438292,252.47930285958438,324.38689988655113,398.54180440327764,474.7826978756607,552.9729000249407,633.0132999738763,714.8185262122387,798.288387503275,883.3953088566108,970.0280388889007,1058.182601687558,1147.8005282793245
551,W,0.27,0.06,1.29,0.016,275.0,38.19184796326057,85.36632347634703,136.89722814407926,191.97968199283858,250.2183228596404,311.3324320342156,375.11349927119096,441.390807522584,510.03279039312883,580.9276728728232,653.9625676517635,729.0772627415272,806.1634229834896,885.1851554935281,966.0753193087587
552,W,0.27,0.59,1.45,0.011,291.1111111111111,54.61319384352378,119.01532948956687,186.7011679411391,256.9425113642695,329.4567582682548,404.04037697542793,480.545213586377,558.8446322342999,638.8482560053826,720.4779468874975,803.638590325943,888.3094456578343,974.3817243625556,1061.8575126777941,1150.6815398644271
553,W,0.279,0.059,1.104,0.013,284.44444444444446,32.913681999655296,73.17108334785156,116.79967182110289,163.16079224853107,211.9505008564783,262.9526145318291,316.00695165061194,370.9816700689577,427.77610188764845,486.3045461357998,546.4783419588659,608.2541004218909,671.5444583871931,736.3254308860289,802.5444549589358
554,W,0.279,0.059,1.104,0.013,286.1111111111111,31.941108138686346,71.00865171890332,113.34749395660562,158.33789055276932,205.68490519227555,255.17876111062674,306.6640238029937,360.0127578263257,415.1272789827885,471.9244262559562,530.3181647848013,590.2663937897603,651.6843359131625,714.5487198641931,778.8085396465774
555,W,0.26,0.56,1.54,0.014,275.0,68.22309795401515,149.23406915503762,234.88637960502186,324.192963559704,416.7490277884364,512.264090693403,610.5256142981992,711.3538956755737,814.6181380330224,920.2057741007353,1027.985846243925,1137.9204790629763,1249.8653284528814,1363.813222034696,1479.6876569508688
556,W,0.254,0.726,1.285,0.015,285.0,59.774905480995834,130.48779851448947,205.01053994578135,282.515139364197,362.67157318884057,445.2425775123838,530.0550073448461,616.9616520083218,705.8564316717027,796.6478387379018,889.2269115983037,983.5661615168046,1079.5431390094307,1177.1562149658932,1276.3419105942862
